# STEP 			 x 			 y 			 z
    4553    -7.98092    -58.2322    -31.4412
    4554    -8.29245     -58.517    -32.3478
    4555    -8.78769    -59.3333    -32.0504
    4556    -9.66369    -59.7535    -31.8137
    4557    -9.65218    -60.7505    -31.8912
    4558    -9.58031    -59.7922    -32.1679
    4559    -10.3717     -60.003    -32.7418
    4560    -9.91158    -60.8166    -33.0971
    4561    -9.96297    -61.3308    -33.9532
    4562    -9.70397    -62.2281    -34.3106
    4563    -8.96268    -62.5695    -34.8885
    4564    -9.57213    -62.2211    -35.6007
    4565    -10.1177    -62.3344     -36.431
    4566    -10.1079    -62.3021    -35.4316
    4567    -10.2945    -63.2192    -35.0795
    4568    -10.8662    -63.9442    -34.6953
    4569     -11.692    -63.6127    -35.1517
    4570    -12.4301    -63.2511    -35.7212
    4571    -12.9913    -63.9417    -36.1775
    4572    -12.7236    -63.7316    -37.1178
    4573    -12.5757    -63.8608    -38.0983
    4574    -11.7783    -63.6738    -38.6721
    4575    -11.2696    -64.0204     -37.884
    4576    -12.1843     -63.664    -37.6937
    4577    -12.2767    -64.3302    -36.9536
    4578    -11.5678    -64.2323    -36.2551
    4579    -12.3066     -63.724    -36.6977
    4580    -11.3349     -63.497    -36.7638
    4581    -10.7694    -64.2409    -37.1197
    4582    -11.6328    -63.9911    -37.5581
    4583    -11.8958    -64.6441    -38.2682
    4584     -11.397    -63.8829    -38.6825
    4585    -10.5063    -64.1417    -39.0563
    4586    -10.2289    -63.8402    -38.1441
    4587    -10.2799    -64.5123    -38.8828
    4588    -10.9484    -63.8963    -39.2995
    4589    -11.6317    -64.2363    -38.6534
    4590    -11.8089    -65.0504    -39.2064
    4591    -11.1266    -65.3655    -39.8661
    4592    -11.0874    -65.3991    -38.8674
    4593    -11.0302    -65.0015    -39.7831
    4594    -11.4104    -64.6417    -40.6352
    4595    -11.2427    -64.7252    -41.6175
    4596    -11.2854    -64.8729    -40.6294
    4597    -11.2593    -64.4829    -41.5498
    4598     -11.945    -63.7567    -41.5984
    4599    -11.9591    -63.7672    -42.5983
    4600    -12.0276    -63.7367    -41.6011
    4601    -11.2357     -63.415     -41.082
    4602    -11.9759    -63.1518    -41.7008
    4603    -11.6635    -64.0778    -41.4886
    4604    -12.1248    -63.6051    -42.2395
    4605    -11.5076    -64.3918    -42.2303
    4606    -11.1163    -65.2374    -41.8671
    4607    -11.0875    -64.3333    -41.4407
    4608    -10.6757    -63.4428    -41.6341
    4609    -10.0482     -63.828    -40.9575
    4610    -9.65615     -64.626    -40.4997
    4611    -8.92897    -65.3016    -40.3783
    4612    -8.99229    -65.3448    -41.3754
    4613    -8.26947     -64.944    -40.8124
    4614    -8.31894    -64.6829    -41.7764
    4615    -8.86721     -64.855     -40.958
    4616    -9.46469    -65.1425    -41.7066
    4617    -9.74798    -65.3587    -40.7723
    4618    -9.53887    -64.5981    -41.3869
    4619    -8.64035     -64.324     -41.044
    4620    -8.97302    -63.4541    -40.6798
    4621     -8.8304    -63.3712    -41.6661
    4622    -8.81405    -62.8316    -42.5079
    4623    -9.69867    -63.1634    -42.8356
    4624     -10.507    -63.1814    -42.2471
    4625    -10.6141    -63.2286    -43.2402
    4626    -10.5176    -62.4255    -42.6522
    4627    -10.0002     -62.377    -41.7979
    4628    -9.27466    -61.7903    -41.4382
    4629    -8.74298    -62.4501    -40.9071
    4630    -8.75871    -62.3853    -41.9049
    4631    -8.94936    -62.1658    -40.9481
    4632    -8.73584    -61.2925    -40.5103
    4633    -8.84006    -61.3854    -41.5005
    4634    -9.13959    -61.1894    -42.4343
    4635    -8.87432    -61.2715    -41.4736
    4636    -8.47988    -62.0502    -40.9857
    4637    -8.32669    -61.6363    -40.0884
    4638    -9.27028    -61.3061    -40.0632
    4639    -8.67393    -61.3705    -40.8633
    4640     -9.2286    -61.5666    -40.0547
    4641    -8.28678      -61.88    -40.1763
    4642    -8.37586     -61.742    -39.1899
    4643    -7.99252    -62.3909    -38.5327
    4644    -8.51495    -62.7806    -39.2911
    4645    -7.79681    -62.0871    -39.3496
    4646    -7.89451    -62.3409    -40.3119
    4647    -7.67453    -61.6745    -39.5995
    4648     -8.5335    -61.8623    -40.0758
    4649    -7.92889    -62.6568    -40.1325
    4650    -8.13221    -63.4464    -39.5536
    4651    -9.09586    -63.4076    -39.2893
    4652    -9.75615    -63.7517    -39.9568
    4653    -10.6856       -64.1    -40.0785
    4654    -10.8223    -63.1161    -39.9631
    4655    -9.87033    -63.1407    -40.2681
    4656    -10.6777    -63.3104    -40.8333
    4657    -11.0103    -62.4974    -41.3113
    4658    -10.2588     -62.679    -41.9455
    4659    -10.4005    -62.2875    -41.0363
    4660    -9.54953    -62.2928    -40.5112
    4661    -9.49988    -61.3734     -40.121
    4662    -9.89368    -60.4559    -40.0648
    4663    -9.86503    -60.9704    -40.9219
    4664    -8.94378    -61.3391     -41.046
    4665    -9.70196    -61.8364    -41.4676
    4666    -9.70553    -62.7674    -41.1026
    4667    -10.4611      -62.85    -41.7525
    4668    -10.4001     -62.728    -42.7432
    4669    -10.6524    -62.9268    -43.6902
    4670    -10.6184    -63.4202     -42.821
    4671    -10.2925    -63.5838    -43.7522
    4672    -10.9957    -64.0248    -43.1944
    4673    -10.6898    -64.2376    -42.2664
    4674    -10.2881    -63.9627    -41.3929
    4675    -10.2741    -63.6642    -42.3472
    4676    -9.36495    -63.9958    -42.0954
    4677    -9.55506    -64.2045    -43.0547
    4678    -8.86453    -64.2548    -42.3332
    4679    -8.88687    -64.5225    -41.3699
    4680    -8.50102    -65.1504    -42.0458
    4681    -7.69812    -64.8956    -41.5069
    4682    -7.65794    -64.8747     -40.508
    4683     -8.5058    -65.0636    -41.0034
    4684    -7.83681    -64.4957    -41.4828
    4685    -6.90951    -64.4272    -41.1148
    4686    -6.77275    -65.3512    -41.4717
    4687    -7.07042    -65.2447     -40.523
    4688    -6.67962    -64.4218    -40.9355
    4689    -6.56647    -64.6886    -41.8926
    4690    -7.36896    -64.1291       -42.1
    4691    -7.33279    -64.4872     -41.167
    4692    -7.62377    -63.9505     -40.375
    4693      -7.312    -64.3021    -39.4923
    4694    -7.20163    -64.4036     -40.481
    4695    -7.23204    -64.3812    -41.4803
    4696    -7.57446    -63.6581    -40.8804
    4697    -7.15703     -64.083    -40.0772
    4698    -6.62958    -64.1024    -39.2278
    4699    -6.50362    -64.2776    -40.2043
    4700    -7.00144    -63.5185    -40.6237
    4701    -7.37983    -63.5656    -39.6993
    4702    -7.10399    -63.0248    -38.9046
    4703    -7.28035    -63.9523    -39.2341
    4704    -7.65436    -64.4009    -40.0458
    4705    -6.77322    -64.4328    -40.5176
    4706     -7.0676    -64.4567     -41.473
    4707    -7.60239    -64.7693    -40.6879
    4708    -7.67796      -64.83    -39.6926
    4709    -7.25673     -65.488    -40.3169
    4710    -7.45944    -65.2635    -41.2701
    4711    -7.27432    -64.4397    -41.8058
    4712     -7.0747     -64.403     -42.785
    4713    -7.10695    -64.4588    -41.7871
    4714    -7.35162    -64.3803    -40.8207
    4715    -6.85133    -65.2096    -41.0698
    4716    -6.62957    -65.1185    -42.0406
    4717    -6.26497    -65.9757    -42.4043
    4718    -6.26897    -65.9774    -43.4042
    4719    -6.14491    -66.5707    -44.1996
    4720    -5.99884    -66.6871    -43.2172
    4721    -5.99533     -66.893    -44.1957
    4722    -5.39242     -66.318    -44.7488
    4723    -6.04815    -66.6605    -45.4216
    4724    -6.18823    -66.6508    -46.4117
    4725    -5.53127    -66.4731     -45.679
    4726    -6.16168    -67.0014    -46.2477
    4727    -6.05256    -67.5628    -47.0681
    4728      -6.103    -67.0613    -47.9318
    4729    -5.48668    -66.2773     -47.858
    4730    -4.50069    -66.4247    -47.9361
    4731    -5.14504    -66.5579    -48.6891
    4732    -5.51585     -66.574    -47.7606
    4733    -5.64991     -66.456    -48.7445
    4734    -5.39698     -65.777    -49.4336
    4735    -5.55595    -64.7917    -49.3711
    4736    -5.80308     -64.966    -50.3242
    4737    -5.68661    -65.8852     -49.948
    4738    -5.86697     -65.652    -48.9925
    4739    -5.84827    -65.7272    -47.9955
    4740    -5.04663    -65.2912    -47.5865
    4741    -4.86795    -66.0737      -46.99
    4742    -4.76034    -66.2369    -46.0093
    4743     -3.9183    -66.2482    -46.5486
    4744    -4.00782    -66.2509    -47.5446
    4745    -3.79815    -65.8267    -48.4256
    4746    -3.30374    -66.1857     -47.634
    4747    -3.52644    -66.1929    -46.6591
    4748    -2.62064    -66.1217    -47.0768
    4749    -2.46554    -66.0097    -48.0583
    4750    -2.53137    -65.8138    -47.0799
    4751     -2.1182    -66.3036    -46.3121
    4752    -1.47646    -66.2032    -45.5518
    4753   -0.982724    -66.5604    -46.3447
    4754   -0.643253    -66.5059    -47.2837
    4755    -1.60793    -66.3695    -47.5091
    4756    -2.22553     -66.282    -48.2907
    4757    -2.11086    -66.6386    -47.3635
    4758    -2.81249    -66.5421    -48.0695
    4759    -1.95276    -67.0177    -48.2557
    4760    -1.72732    -67.2363    -47.3063
    4761    -1.41468    -66.7526    -46.4887
    4762    -1.34592    -67.5506      -45.89
    4763     -1.6819    -67.4472    -44.9539
    4764   -0.750138    -67.6623    -44.6614
    4765   0.0411741    -67.0544     -44.727
    4766    0.183092    -66.9421    -45.7105
    4767   0.0231274    -66.0453     -45.298
    4768   -0.572521     -66.327    -46.0502
    4769    -1.44685    -66.6261     -45.668
    4770    -2.41436    -66.6515    -45.9196
    4771    -2.08431    -66.4372    -46.8389
    4772    -1.68491    -67.0807    -46.1859
    4773    -1.63818    -67.0491    -45.1875
    4774    -2.62017    -67.1779    -45.3257
    4775     -2.3715    -68.1437    -45.3996
    4776     -1.9671     -69.028    -45.6328
    4777    -1.84543    -69.1354    -46.6196
    4778    -1.63559    -68.3291    -46.0665
    4779    -2.37455    -67.6672    -45.9406
    4780    -2.08672    -67.7628    -46.8935
    4781    -1.50598    -68.5474    -46.6764
    4782    -1.68662    -69.1483    -45.8978
    4783    -2.02615    -69.3749    -46.8107
    4784    -2.41744    -68.4839    -46.5804
    4785    -2.12998    -69.4192    -46.7868
    4786    -2.42262    -68.5223    -46.4553
    4787       -2.15     -68.475    -45.4943
    4788    -1.63697     -67.652    -45.2505
    4789    -1.53997    -67.5488    -44.2606
    4790    -1.99274    -66.7701    -43.8263
    4791    -1.96496    -66.4642    -44.7779
    4792     -2.4868    -66.4981    -45.6303
    4793    -3.08787    -67.1442    -46.1007
    4794    -3.25768    -66.4794    -46.8282
    4795    -3.25165    -66.3671    -45.8345
    4796    -3.80482    -66.0844    -46.6181
    4797    -4.43366    -65.6777    -45.9554
    4798    -3.57657     -66.071    -45.6227
    4799     -3.2349    -66.7394    -44.9619
    4800    -3.28289    -66.2096    -44.1151
    4801    -2.96415    -66.1395    -43.1699
    4802    -3.64636    -66.6699    -42.6666
    4803    -3.80035    -67.2481    -41.8654
    4804    -4.09207    -66.9256    -42.7659
    4805    -3.60209    -67.3502    -43.5272
    4806    -4.11334    -66.4939    -43.6002
    4807    -4.24937      -66.57     -44.588
    4808    -4.64809    -66.6917    -45.4969
    4809    -5.12449    -66.3326    -44.6944
    4810    -4.93649    -65.6092    -44.0301
    4811    -5.56557    -64.8817    -44.3039
    4812     -5.5795    -65.4701    -43.4954
    4813    -6.04864    -66.2688    -43.8722
    4814    -5.56654    -65.7256    -43.1848
    4815    -5.26974    -65.0053    -42.5578
    4816    -5.18904    -64.3736    -43.3288
    4817    -4.46365    -63.9844     -42.761
    4818    -4.27018     -64.121    -41.7894
    4819    -3.47897    -63.8037    -42.3122
    4820    -3.79584    -63.9823    -43.2437
    4821    -3.36766    -64.0485     -44.145
    4822    -2.61565    -63.8126    -44.7605
    4823    -2.23575    -63.1098     -44.159
    4824    -2.17609    -62.1116    -44.1512
    4825    -3.14319    -62.0308      -43.91
    4826    -4.02953    -62.4838    -43.8141
    4827    -4.73125    -62.6415    -43.1193
    4828    -4.90846      -61.85    -43.7042
    4829    -4.93352    -61.7715    -44.7008
    4830    -5.51826    -61.8631    -45.5068
    4831     -5.7324    -61.9495    -44.5339
    4832    -6.52167    -61.6451    -45.0671
    4833     -5.8838    -61.2468     -44.408
    4834    -5.05601    -60.7053    -44.5548
    4835    -4.10978    -60.4905     -44.313
    4836    -4.51094    -60.3481    -45.2179
    4837    -4.34736    -60.2897    -46.2027
    4838    -3.70151      -60.77    -45.6092
    4839    -3.37224    -59.9628    -45.1192
    4840    -4.02886    -59.5427    -44.4928
    4841    -3.62959    -60.0528    -45.2547
    4842    -4.04978    -59.6779    -44.4283
    4843    -3.67228    -59.9118    -43.5323
    4844     -4.3013    -59.3598    -44.0797
    4845    -4.31794    -59.3891    -45.0791
    4846    -3.89097    -60.2217    -44.7265
    4847    -3.67108    -59.3944    -44.2097
    4848    -3.92737     -58.585    -44.7381
    4849     -3.6178    -58.6402    -45.6874
    4850    -2.90657    -58.0624    -46.0877
    4851    -3.68601    -58.6492    -46.3069
    4852    -4.57257    -58.9977    -46.6112
    4853     -4.2432    -59.7354    -47.2006
    4854    -4.31455    -59.6704    -48.1959
    4855    -4.59442    -58.8522    -47.6938
    4856      -4.395     -58.311    -46.8769
    4857    -4.03675    -58.5353    -45.9706
    4858    -3.37589    -58.3663    -45.2394
    4859    -3.00448    -59.1109     -45.794
    4860    -2.11954    -58.8064    -46.1464
    4861    -2.36281    -58.9028    -47.1115
    4862    -1.87527    -58.5023    -47.8873
    4863    -2.17573    -57.6482    -48.3119
    4864     -2.4117    -58.0138    -49.2122
    4865    -2.32395    -58.5505    -50.0514
    4866    -1.38973    -58.8756    -50.1981
    4867   -0.409175    -58.8369    -50.0057
    4868    -0.63643    -58.9692    -49.0409
    4869    -1.21606    -58.9659    -49.8558
    4870    -1.67762    -59.3174    -49.0413
    4871    -1.49838    -59.2688    -50.0239
    4872    -0.92915    -59.4083    -49.2136
    4873    -1.76268    -59.1625    -49.7084
    4874     -1.1361    -59.8581    -49.3569
    4875   -0.952798    -58.9658    -48.9443
    4876    -1.01541    -58.7591    -49.9207
    4877   -0.349297    -58.8729    -49.1836
    4878    -1.02124    -58.5636    -48.5106
    4879    -1.32752     -58.616    -49.4611
    4880    -1.94533    -58.0686    -50.0256
    4881    -1.99469    -58.3005    -49.0541
    4882    -1.70679    -58.6679    -48.1697
    4883    -2.22695    -58.5365    -49.0136
    4884    -2.36585    -58.5218    -48.0234
    4885    -2.13129    -59.4788    -47.8528
    4886    -2.50061    -58.8486    -47.1698
    4887    -3.23147    -59.4992    -46.9632
    4888    -2.66076    -58.7142    -47.2042
    4889    -2.32772    -59.6143    -47.4849
    4890    -2.51738    -59.3987    -48.4427
    4891    -1.56505    -59.2503    -48.7093
    4892    -1.54582    -59.1942    -49.7075
    4893   -0.953614    -58.6336    -49.1287
    4894     -1.2794    -59.5556    -48.9196
    4895    -1.60416    -59.9757    -48.0722
    4896    -2.59222    -59.9008    -48.2069
    4897    -2.71596    -60.5833    -48.9272
    4898    -2.12883    -60.7131    -48.1281
    4899    -1.85838     -61.062    -47.2309
    4900    -2.17755    -61.2803    -46.3087
    4901    -1.90445    -60.9464    -47.2108
    4902    -1.02733    -60.5168    -47.4256
    4903   -0.388226    -61.1915    -47.7947
    4904   -0.873727    -60.7282     -48.536
    4905    -0.61533    -60.3088    -47.6657
