# STEP: 				 T: 				 MU: 				 SIGMA: 		  ENERGY: 		 ENERGY_BEST: 		 ERROR:
    1264       0.0448446        0.817173        0.603113        -0.44148       -0.445455     0.000821834
    1265       0.0447101        0.805009        0.600651       -0.442325       -0.445455      0.00077801
    1266       0.0445759        0.807611        0.599425       -0.441078       -0.445455     0.000777739
    1267       0.0444422        0.810435          0.5954       -0.440854       -0.445455     0.000791086
    1268       0.0443089        0.792553        0.601806       -0.442988       -0.445455     0.000726633
    1269       0.0441759        0.785342        0.612056       -0.444294       -0.445455     0.000744853
    1270       0.0440434        0.775465        0.611426       -0.442022       -0.445455     0.000729336
    1271       0.0439113        0.762417        0.602175       -0.437222       -0.445455     0.000732716
    1272       0.0437796        0.745122        0.592018        -0.42969       -0.445455       0.0007662
    1273       0.0436482        0.743003        0.596802        -0.42957       -0.445455     0.000754983
    1274       0.0435173        0.741609        0.602725       -0.429807       -0.445455     0.000768961
    1275       0.0433867        0.760483        0.611467       -0.437666       -0.445455     0.000729684
    1276       0.0432566         0.77253         0.61284       -0.441029       -0.445455     0.000763195
    1277       0.0431268        0.775475        0.622655       -0.442997       -0.445455      0.00078011
    1278       0.0429974        0.757723        0.626073        -0.43639       -0.445455     0.000774808
    1279       0.0428684        0.772321        0.632467       -0.439544       -0.445455     0.000808454
    1280       0.0427398        0.774478        0.637608       -0.438112       -0.445455     0.000873428
    1281       0.0426116        0.776956        0.633826       -0.441463       -0.445455     0.000821711
    1282       0.0424838        0.767012        0.633687       -0.438246       -0.445455     0.000800329
    1283       0.0423563        0.762594        0.632852       -0.437453       -0.445455     0.000782447
    1284       0.0422292        0.760037        0.631327       -0.439727       -0.445455     0.000731858
    1285       0.0421026        0.770325        0.622973       -0.440773       -0.445455     0.000756279
    1286       0.0419762        0.778116        0.633266       -0.441046       -0.445455     0.000828464
    1287       0.0418503        0.775994        0.624878       -0.441232       -0.445455      0.00082785
    1288       0.0417248        0.763979        0.628782       -0.439004       -0.445455     0.000778882
    1289       0.0415996        0.768339        0.627062       -0.440089       -0.445455      0.00078355
    1290       0.0414748        0.765275        0.636739       -0.437694       -0.445455     0.000799203
    1291       0.0413504        0.778451        0.631352       -0.439849       -0.445455     0.000848908
    1292       0.0412263        0.782403        0.622029       -0.444812       -0.445455     0.000785243
    1293       0.0411026        0.765828        0.613879       -0.439745       -0.445455     0.000697492
    1294       0.0409793        0.745997        0.605104       -0.432874       -0.445455     0.000712218
    1295       0.0408564        0.737668        0.599994       -0.428022       -0.445455     0.000730812
    1296       0.0407338        0.731942        0.603678       -0.425798       -0.445455     0.000736854
    1297       0.0406116        0.747691        0.601013       -0.432878       -0.445455     0.000693384
    1298       0.0404898        0.731758        0.608131       -0.426165       -0.445455     0.000726843
    1299       0.0403683        0.719107        0.604448       -0.420378       -0.445455     0.000717438
    1300       0.0402472        0.706143        0.594866       -0.408462       -0.445455     0.000788478
    1301       0.0401265        0.718233         0.59658       -0.417346       -0.445455     0.000741689
    1302       0.0400061         0.72459        0.594737       -0.421501       -0.445455      0.00077341
    1303       0.0398861        0.733646        0.590409       -0.423198       -0.445455     0.000792006
    1304       0.0397664         0.72755        0.589235        -0.41957       -0.445455     0.000769883
    1305       0.0396471        0.727455        0.583427       -0.417437       -0.445455      0.00081955
    1306       0.0395282        0.716849        0.582806       -0.411418       -0.445455     0.000814715
    1307       0.0394096        0.722373        0.590377       -0.417359       -0.445455     0.000797649
    1308       0.0392914        0.704559        0.581425       -0.404093       -0.445455     0.000881887
    1309       0.0391735        0.706151         0.58497       -0.405759       -0.445455     0.000840714
    1310        0.039056        0.693634        0.579094       -0.394442       -0.445455     0.000902336
    1311       0.0389388        0.711409         0.58201       -0.408263       -0.445455     0.000862032
    1312        0.038822        0.693667        0.581287        -0.39665       -0.445455     0.000882098
    1313       0.0387055        0.693667        0.581287        -0.39665       -0.445455     0.000894559
    1314       0.0385894        0.693667        0.581287        -0.39665       -0.445455     0.000927022
    1315       0.0384736        0.691291        0.587991       -0.395992       -0.445455     0.000837224
    1316       0.0383582         0.69369         0.58476       -0.397502       -0.445455     0.000864679
    1317       0.0382431        0.710984         0.59347       -0.411401       -0.445455     0.000833328
    1318       0.0381284         0.69957        0.600018       -0.406289       -0.445455     0.000751333
